date,Coffee,SoybeanOil,Corn,Cotton,HRWWheat,LeanHogs,LiveCattle,Soybeans,Sugar,Brent,Diesel,NaturalGas,WTI,Gasoline,HeatingOil,ThermalCoal,Methanol,Gold,Silver,Copper,Aluminium,Nickel,Zinc,Platinum,HRCSteel,SGXIronOre,Lithium
2013-10-21,-0.7038992898813127,0.023897311214306757,0.48622890883093034,-0.2018501425290553,-0.3999865448350015,0.026580808231314895,-0.14235630202888774,0.543649283812946,-0.0900951829349981,0.31885348445849193,0.41195685988281694,-0.2552080735615543,-0.11080574396984155,0.22839882343221243,0.19406162500740426,0.028066753523235483,-0.27886363731578623,-0.15132999113878975,0.6261211790439234,-0.2739390942449484,-0.31490399699141425,0.1532458335116052,-0.2533103023240666,-0.19350810960968667,-0.06993596943322376,-0.01067504196835431,0.32885525678134275
2013-10-22,-0.5747833113969621,-0.09474801770387523,-0.389518206783225,-0.4035796197773593,0.46617111366302993,0.8021094065223474,0.7034134740412475,0.2616126256935324,-0.16386159871332545,0.15413233799175963,-0.14305498647996326,-0.09552622187418114,-0.45710779963737597,-0.35934306911456415,-0.037244949703703956,0.35356730235226574,-1.7616794557592566,0.8096465297791182,-0.1291723965334255,-0.19057818550608008,0.4309197358062602,0.8603182754491683,-0.05741920439976733,-0.7245720064159198,0.03341289738748383,-0.6332284383106456,-0.006362366258737304
2013-10-23,-0.3008533094424004,0.33016315050437856,0.3516352637005191,-1.0439482844148957,0.22259593965029645,-0.5444535253603275,0.47074661770962056,0.4571333250082439,-0.028281882165106187,0.2087816646609978,0.09811549070696157,-0.1734771433947882,0.5994369045170846,0.043532061207623984,-0.1319657097750675,0.05774313880335419,0.10693985356136526,-0.0588065641458112,0.446736651511661,-0.17027563738608986,-0.19549127915704223,0.010236536901221616,0.20219798192618121,0.49603049823535267,-0.1325551891830175,-0.3283079139705006,0.26281977747416807
2013-10-24,-0.10908104110507406,-0.16531518528822475,0.3619243602397545,-0.8389509431993232,0.23112574073463787,0.5339845094835768,0.2500002147072954,0.5367616996032673,-0.4390918000784091,-0.24817224759506856,-0.43770712696497377,-0.015424397887184083,0.13875074945203777,0.5155368344017592,-0.25537761386427754,0.10024856957578239,-0.329006074535406,0.34859636592269627,-0.33413626404363855,-0.2181463280576757,0.599296350975491,0.1336583734582638,0.010885520323489273,-0.06314508718127754,-0.22626805548932244,-0.4291227836012206,0.5336096689555676
2013-10-25,-0.3662065841254539,-0.4619114289451963,0.38131181284334664,0.07069410514156692,0.021408652832985264,0.477359074648268,-0.14170145245589663,-0.20835026762252573,0.2673393545274157,-0.20715775862814273,-0.2272483141462187,0.7440001125401153,0.07773136689870894,-0.2497477797174994,-0.017692756136434923,-0.06016805186795545,-0.004481616968965875,0.21586997206463132,-0.39161571312674814,-0.04701439174058561,0.6224879845877369,-0.27033958910151595,0.43331479680140983,-0.05839580914516006,0.03818302358124565,-0.035098822233229854,-0.11329035158419297
2013-10-28,-0.4378466466720292,-0.16717585252088907,-0.10278848361389326,0.290651830550977,0.5890033663735283,0.8760264660536488,0.28502819975913635,-0.5052944650650912,0.0055374018108168555,0.2095348822620523,0.0996731271017477,-0.904944362409528,-0.38795307364081305,-0.20461034046503235,0.08228003385523774,1.3410878384667515,0.015376356822693003,-0.06107119278958161,-0.25290286697804865,-0.1618081375843973,0.2914604511451587,0.10203370752627619,0.330314085496284,0.5411057235414304,0.08748557920191596,0.17781065598327944,-0.21823269571327852
2013-10-29,-0.0009517051671564802,0.8854720376241387,0.13544447319228384,-0.39256871429967843,0.09154380605511869,-0.24298773585934044,-0.22641083992842215,0.1614560246924614,-0.987301847572976,-0.04501541058506575,0.27052970413860233,-0.41917419150648205,-0.003231477797043719,-0.10133962903791954,0.18089556060487427,0.09656543684942015,-0.31721261011318,0.1327599719649737,0.5449039632531245,0.25791898019549103,-0.5091368192763546,-0.012533647492798457,-0.09237706082743144,0.12156262148578195,-0.16393858437802483,0.16997323783659085,0.22004867647624327
2013-10-30,-0.34376107486369356,0.8293423802536996,-0.11205080437687889,-0.5510245289320393,-0.1492475331685746,-0.5005061070080887,-0.36271330136225294,0.4683442554020899,-0.3669247524983527,-0.055440596131653475,-0.12324758048673484,0.7195708139595577,-0.81538099549384,0.19505017701578087,-0.12715831491308568,-0.22666346730730783,-0.28520208464816843,-0.7034020332189377,0.15323202323651497,0.4703354789041383,-0.03498752104723096,-0.01028806936830401,-0.3840445701104327,-0.14402897332792042,0.5200873186253461,0.12438291333520324,0.36843074415660215
2013-10-31,0.16599936895552747,-0.043383019863249606,0.1261013148244391,-0.0910002389495213,0.00011410126326277803,-0.26821969405526136,0.5916030462850781,-0.1484822754984494,0.576889724062803,-0.123705548728543,0.14763863623149673,-0.029994015128310736,0.170853867556689,0.03334197397278643,0.08777228392159683,-0.14143325484537816,-0.00907892228916918,0.13921708637686292,-0.554472735251756,0.3215274401955194,-0.7651079006568609,0.3149772931996603,0.06937436017087106,0.6437867480926627,-0.09464018569358776,0.341513944628294,-0.2968014075901477
2013-11-01,0.2909123978434979,0.9645278526959573,0.1776713777752783,0.03414269383855173,-0.33960539065014506,0.11045511115806683,-0.7418857795747149,-0.22756376562155056,-0.26927514645875095,0.06547537603649389,0.3330739257582932,0.10350125890443623,0.38130690144994983,-0.16236851234569705,-0.03552947017538899,0.43903563852584226,0.564305008781397,-0.7383701367306453,0.14129286725878276,0.4890093399884025,-0.26609283226828817,0.3294646182863142,-0.009356142287973157,0.4806427193373328,0.3177083557340891,0.3383958266490965,-0.40346487309002566
