date,Coffee,SoybeanOil,Corn,Cotton,HRWWheat,LeanHogs,LiveCattle,Soybeans,Sugar,Brent,Diesel,NaturalGas,WTI,Gasoline,HeatingOil,ThermalCoal,Methanol,Gold,Silver,Copper,Aluminium,Nickel,Zinc,Platinum,HRCSteel,SGXIronOre,Lithium
2013-10-21,-0.7888684807619689,0.07747764003644268,0.44143244200353776,0.14747453088517504,-0.495594203683168,-0.14804208510212016,0.10793188642860127,0.7551029525861203,-0.34548886684536795,0.16543089038805733,0.20916097437952488,-0.5908753484538845,-0.26495202783481653,0.11890625327039298,0.016146498922122887,-0.16490712843667968,0.04124497754617895,-0.32667097143015633,0.5132209815379725,-0.04850491017054652,-0.03938330720593376,0.38501607328201765,-0.01109857303596537,-0.22891796247204477,0.051077789270842514,-0.12956606506777676,0.14533789013362242
2013-10-22,-0.5161929439605532,-0.12851549065647952,-0.28096345610230156,-0.4242249031727838,0.520892051868749,0.2948977809463281,0.3933537329018356,0.20120704350397248,-0.11051439855806727,0.4409225077672456,-0.10160364407607456,-0.6860844005970396,-0.1406738558292972,-0.14184288910853693,0.22871929013203518,0.21623755258925384,-1.8624728472253973,0.7705023714157759,-0.129800391070779,-0.2845162977649912,0.4284715942314006,0.5079209527944442,-0.32089074818867724,-0.8278729354854388,0.3193514769766123,-0.24963979642870282,-0.05586343887412236
2013-10-23,-0.7113873038786644,0.008340347036866404,0.09630207850459627,-0.35911104741443034,-0.1306470686056621,-0.06046807896683773,0.1549307442655402,0.1554740278101867,-0.47365039563003386,0.008357112697191638,0.28257511738161367,0.13384900952593476,0.3978922024640145,-0.0663486842032952,-0.27090950116453283,0.076609040780178,0.41008234156414236,-0.42720645242286504,0.1250677882151522,-0.09453863787437111,-0.03198298314416381,0.07023069803021942,0.3788538704836153,0.14266847440493885,0.5231194322798045,-0.09416507406190072,0.09814838622546508
2013-10-24,-0.19474094230912736,-0.46407232860687786,0.16697622343326646,-0.7017526440297828,0.0006893858590732993,0.6593790661549578,0.1449259878510637,0.3131830081207233,-0.7244025825705699,-0.17066101897406255,-0.16474419914667543,-0.0748251128210563,0.15719216577522274,0.4969314103105394,-0.18167162772211903,0.2127492427357393,0.5087110413436529,0.3627568798005649,-0.31650634260732874,-0.34557288530054603,0.562734481890656,0.02603872279631847,-0.13358011986377422,-0.10260717671985176,0.578224224397877,-0.03205952829116199,-0.2843841656591861
2013-10-25,-0.3123164750632591,-0.5357003847528822,0.4455994157448054,-0.0428501354523433,0.09817633586216007,0.3891930836399863,-0.18173639047745963,-0.22125428578620676,0.3215599191908259,-0.13447576538206424,-0.09370409821373028,0.5850769205903902,0.14333248480766356,-0.23964866672998109,0.026260848859769453,-0.0803699789189036,0.12426823509975637,0.3676191359306744,-0.2691610922289782,-0.22238042088391904,0.4629670306940754,-0.5813652086083518,0.19153505217631828,-0.00057018420238052,0.16977061087820838,-0.06857422497585414,-0.23951594974064516
2013-10-28,-0.23160277402951213,-0.0038402013616025688,0.09354873943908526,-0.1210853134424007,0.5784128130898369,0.8587223138033588,0.40539416587055793,-0.42423488998421965,-0.034000057801075845,0.11524921531945587,0.1585192431677267,-0.8960504404382069,-0.5118790575466052,-0.282253258098089,-0.01643872854252837,1.3322835320788502,0.005000093180009378,-0.13012882688989957,-0.33757629122942623,-0.2893367305285425,0.19580712582586857,-0.14345776734059087,0.048034961012817845,0.4902318628246106,0.01693618612919163,-0.10869166061084441,-0.15954667027258562
2013-10-29,-0.1299816646073878,0.8762481536525668,0.04374956683833334,-0.1751552180736061,0.07730175861113275,-0.251145110196656,0.12180688116874916,0.3040494531850075,-1.186993001635724,-0.14092861215557662,0.15780271400507836,-0.5322725215455474,-0.06529327189923564,-0.25062194664651444,0.06552878878766694,0.04412306779814252,0.0021561050520029195,-0.1873100861424024,0.21492701713763077,0.32650166399714203,-0.4424818772779325,0.09970185391577852,0.051361782673182726,-0.11793590437214346,0.06052609289620232,-0.23163230863786594,-0.14169507171177553
2013-10-30,-0.14965483876349672,0.8320788741988213,-0.18407367828516022,-0.4910466845745488,-0.18578296759345175,-0.36748218281381234,-0.13369869607851578,0.41755300625726754,-0.44391365496519003,-6.67784493872392e-05,0.04142157558778908,0.9373035973665306,-0.7570273628053177,0.25684496466112083,-0.0751931378539121,-0.15427758411570738,0.05424793942018713,-0.43822067059000086,0.378877923009159,0.47631537449587413,-0.04630092966043592,0.07031201350599409,-0.4484230700951739,0.13026742960329296,0.7333775219880494,0.011721881329058721,-0.14586096699499773
2013-10-31,-0.10506729669388659,0.09529278904330557,0.06982406954131226,-0.11711494117425275,-0.1171986877000551,-0.5510545890104196,0.9343999382127972,0.03649370621389192,0.4337749188412454,-0.19350366064413138,-0.08595913410179337,-0.3794111725994907,0.06302297058307907,-0.011354774283896918,0.010940019259807893,-0.3581820158585284,-0.13094253705695902,-0.04242461150674304,-0.662406256522508,0.4896670767120904,-0.660242290057343,0.3668954421941061,0.2537351027398408,0.4696228105239981,0.10006388499370625,-0.00019769572967723303,0.0639153674695523
2013-11-01,0.4498221508084714,0.8106637670216714,0.08404672634324095,-0.14199651185564688,-0.32950915358673716,-0.1944059501169385,-0.8765022737534869,-0.517777052498229,0.09722112592636942,-0.07767143687930811,-0.04858021757514186,0.11892008643815816,0.335708811754973,-0.3754329444898621,-0.2975608465372359,0.2860093408373581,-0.023381649124181614,-0.7390664232897503,0.14186960180162944,0.2285302473904411,-0.4943683250556493,0.12517026456278818,-0.26459401965690016,0.5618426931589728,-0.3061869615819662,0.291339986156848,0.29476181720233274
