date,Coffee,SoybeanOil,Corn,Cotton,HRWWheat,LeanHogs,LiveCattle,Soybeans,Sugar,Brent,Diesel,NaturalGas,WTI,Gasoline,HeatingOil,ThermalCoal,Methanol,Gold,Silver,Copper,Aluminium,Nickel,Zinc,Platinum,HRCSteel,SGXIronOre,Lithium
2013-10-21,-0.7523152105784653,0.06145729732880871,0.2828230033159748,-0.016024748062535968,-0.4914508412839773,-0.0671362751036079,0.19992902930975628,0.6930446639820992,-0.21035650797024233,0.18721111304239998,0.24940205937241047,-0.4323852941445163,-0.22199534777538354,-0.03698987395357553,-0.10212863683341605,-0.07063096843492492,0.03768275810524191,-0.3676987259753681,0.4935298122760401,-0.05082029730033015,-0.07596886913706703,0.3046835631086969,0.10154446023010213,-0.3218216659232014,0.03475094644125744,-0.14261993862164887,-0.02283695037626908
2013-10-22,-0.42268705478323076,-0.1622227033132159,-0.7491785304924745,-0.48551869864479474,0.3309786337247613,0.5336203586374063,0.556136584508443,0.03194679496214051,-0.020111415429042767,0.3491387159867738,-0.20189234531977315,-0.4594372396497167,-0.28351073949342837,-0.2104382090948803,0.013871293301094934,0.28245161486275616,-1.9082545304021532,1.1248795219513594,0.1380845786405247,0.07193271022298486,0.651593714134965,0.8649616560911055,0.17603836090784986,-0.5379623805995746,-0.14941776042248894,-0.363916533403419,-0.007554265439149596
2013-10-23,-0.4078423504132027,0.2803041631729882,0.4929563416433673,-0.756336814788469,0.2626736185095303,-0.0856935767490681,0.5273363552441436,0.4927485270477241,-0.10956679260555113,0.04914111404759447,-0.031780673233468115,0.27890764842237864,0.37947794350710534,-0.10261501110759208,-0.2689339052134525,0.1831810131503257,0.2288477881078359,-0.15002986364913762,0.3201956926302828,-0.44856328654075295,-0.5526335487684009,-0.11367663200594391,-0.1494575013196684,0.3682022578407604,-0.07466935982372452,-0.34953556431487237,0.23161582206225706
2013-10-24,-0.07107558716319613,-0.29272368977430874,0.032199750387917336,-0.8731079213296637,-0.11740920093864093,0.6233079370117197,0.47209995104018876,0.3997693642837482,-0.6225753708925418,-0.1251204328601328,-0.2701875724691623,-0.02331227541108316,0.22838982455245968,0.7015688409188119,-0.13645980592760915,0.13054151921504314,-0.19401115046695505,0.7527095394074985,-0.08138288708288416,-0.30459916236582313,0.4206706034140363,-0.030294312434318127,-0.132722766653325,0.22106124359493706,-0.1465612972285955,-0.34252563899749133,0.1392700329873593
2013-10-25,-0.3831809587773628,-0.38266161479247873,0.35215903207209115,-0.07650392930884488,0.03030106978702579,0.3027736111691067,-0.1866493033230712,-0.17513087055450205,0.30431784517806953,-0.1660661228048929,-0.1251663186888079,0.5091335977381363,0.12618914588897764,-0.18712053870206513,0.007668655137044539,-0.10849509738313509,-0.1447128193254832,0.20542152742995534,-0.39669319439658457,-0.019266879876877113,0.6792376786370953,-0.28930794028683776,0.5325662533601142,-0.028217768879123074,0.03405102843973946,0.016334808054417393,-0.07868782873415635
2013-10-28,-0.3093044916446397,-0.13452773617071512,-0.5166298503817766,-0.2538823497623718,0.1564274848923577,0.7879705275713642,0.4015114895075666,-0.8600096931458407,-0.07876603685266581,0.42186778660088897,0.23846522467025966,-0.9160838297681172,-0.2071377345523731,0.05967671407369446,0.2682021498964212,1.4521297270613789,-0.04580172018960749,0.005258802380654022,-0.16457448032110866,-0.1488975182063074,0.3065371629190311,-0.04978101027314893,0.1600486437358632,0.6152780713254727,0.02721438313458275,0.11836336001951524,-0.16058998252415346
2013-10-29,-0.2564950540704586,0.911576074808407,0.02913524554688665,-0.15680842784929236,-0.009068676000902998,-0.23179649348486067,0.11485577725049478,0.35818891082803955,-1.2006058158833322,-0.17010967160548773,0.2818650919645682,-0.5391591190936932,-0.11716812929512302,-0.2740615856616377,0.003308512454275269,0.060543608197991934,0.05297007171555723,-0.34295833254991126,0.16045737211428482,0.41698740072485657,-0.2935088518963674,0.20048018775853288,0.2461776195200112,-0.15817666899006338,-0.01764217774759818,-0.13262472168929235,0.02468148921466186
2013-10-30,-0.28843471737982973,0.7108427883070977,-0.28931776347784055,-0.45211442817396363,-0.3386466042063439,-0.4523880968447815,-0.23905120212004258,0.378626237209292,-0.46999106703403387,-0.0022556100171515214,0.028091205400029684,0.6860455109533855,-0.7510934819993484,0.3746416390318865,-0.06064406129675268,-0.23986109050057183,-0.2260370539303187,-0.3482954410405929,0.3804505319569129,0.4342452837251527,-0.14638681399309278,-0.11988143098443865,-0.44637097158252437,0.12355260874147656,0.557004051413432,0.19269631825292022,0.07129920576548889
2013-10-31,-0.20346726364907153,0.041380179227708036,0.07553219775519471,-0.21101708203004194,-0.12574614277245805,-0.43217754692548727,0.7398897688855381,0.024172174441278393,0.3143831794728067,-0.021344420994358737,0.25053717434413714,-0.24447155791610103,0.182841434504626,-0.06899172072363996,0.17080641187226517,-0.1637506941630814,0.17058403922363485,-0.9179279131272264,-1.3432503250497296,0.35631366456075375,-0.58496418670575,0.38491929072773645,0.3453622237115205,0.06422062699128328,0.0745035953723531,-0.07741052859777645,-0.14519587601685213
2013-11-01,0.32241975579847687,0.9346786214528238,0.14778492343148253,-0.14148680273585013,-0.17254292927395487,-0.2505477140424909,-1.193131847456299,-0.43265017566717434,0.01626912232815622,0.10575595655712378,0.18463463761894994,-0.20698610085775554,0.4426492004344774,-0.20418456812038577,-0.13991079303610676,0.3240766220835434,0.10410406572862829,-0.6832182271408779,0.27531327028631725,0.47946526545303264,-0.19934737223487142,0.2899681070653822,0.08861449241089464,0.5311381352633124,0.09464540089104484,0.5795340725595026,-0.08253324846887276
